,calculated_host_listings_count_entire_homes,calculated_host_listings_count_entire_homes
19632,1,1
19633,1,1
19634,4,4
19635,2,2
19636,1,1
19637,1,1
19638,1,1
19639,3,3
19640,1,1
19641,0,0
19642,1,1
19643,0,0
19644,1,1
19645,4,4
19646,2,2
19647,1,1
19648,1,1
19649,3,3
19650,0,0
19651,1,1
19652,1,1
19653,1,1
19654,3,3
19655,0,0
19656,1,1
19657,1,1
19658,1,1
19659,6,6
19660,1,1
19661,1,1
19662,1,1
19663,1,1
19664,36,36
19665,36,36
19666,1,1
19667,1,1
19668,2,2
19669,1,1
19670,4,4
19671,0,0
19672,1,1
19673,1,1
19674,1,1
19675,0,0
19676,2,2
19677,3,3
19678,3,3
19679,3,3
19680,0,0
19681,3,3
19682,1,1
19683,1,1
19684,3,3
19685,0,0
19686,0,0
19687,3,3
19688,2,2
19689,1,1
19690,2,2
19691,1,1
19692,1,1
19693,0,0
19694,35,35
19695,0,0
19696,0,0
19697,1,1
19698,0,0
19699,4,4
19700,1,1
19701,1,1
19702,1,1
19703,1,1
19704,1,1
19705,0,0
19706,3,3
19707,151,151
19708,1,1
19709,1,1
19710,2,2
19711,1,1
19712,0,0
19713,1,1
19714,1,1
19715,2,2
19716,1,1
19717,0,0
19718,4,4
19719,2,2
19720,1,1
19721,5,5
19722,1,1
19723,0,0
19724,3,3
19725,3,3
19726,3,3
19727,1,1
19728,3,3
19729,93,93
19730,1,1
19731,4,4
19732,1,1
19733,2,2
19734,2,2
19735,1,1
19736,1,1
19737,3,3
19738,0,0
19739,2,2
19740,1,1
19741,2,2
19742,3,3
19743,2,2
19744,2,2
19745,1,1
19746,1,1
19747,1,1
19748,3,3
19749,1,1
19750,6,6
19751,3,3
19752,4,4
19753,1,1
19754,1,1
19755,4,4
19756,1,1
19757,36,36
19758,1,1
19759,2,2
19760,2,2
19761,0,0
19762,1,1
19763,1,1
19764,0,0
19765,2,2
19766,151,151
19767,1,1
19768,1,1
19769,1,1
19770,36,36
19771,1,1
19772,36,36
19773,1,1
19774,1,1
19775,4,4
19776,93,93
19777,3,3
19778,36,36
19779,2,2
19780,3,3
19781,151,151
19782,36,36
19783,0,0
19784,1,1
19785,3,3
19786,3,3
19787,3,3
19788,1,1
19789,0,0
19790,2,2
19791,0,0
19792,1,1
19793,5,5
19794,2,2
19795,0,0
19796,1,1
19797,86,86
19798,4,4
19799,4,4
19800,1,1
19801,1,1
19802,5,5
19803,1,1
19804,1,1
19805,1,1
19806,5,5
19807,1,1
19808,2,2
19809,0,0
19810,1,1
19811,1,1
19812,26,26
19813,1,1
19814,1,1
19815,2,2
19816,3,3
19817,3,3
19818,1,1
19819,7,7
19820,7,7
19821,1,1
19822,1,1
19823,3,3
19824,0,0
19825,1,1
19826,2,2
19827,1,1
19828,1,1
19829,7,7
19830,7,7
19831,1,1
19832,2,2
19833,2,2
19834,0,0
19835,2,2
19836,1,1
19837,1,1
19838,26,26
19839,0,0
19840,1,1
19841,3,3
19842,0,0
19843,0,0
19844,1,1
19845,1,1
19846,3,3
19847,1,1
19848,1,1
19849,4,4
19850,1,1
19851,1,1
19852,4,4
19853,1,1
19854,4,4
19855,2,2
19856,1,1
19857,3,3
19858,3,3
19859,1,1
19860,1,1
19861,3,3
19862,2,2
19863,2,2
19864,1,1
19865,1,1
19866,1,1
19867,6,6
19868,1,1
19869,1,1
19870,1,1
19871,2,2
19872,6,6
19873,2,2
19874,1,1
19875,1,1
19876,1,1
19877,0,0
19878,0,0
19879,1,1
19880,0,0
19881,0,0
19882,0,0
19883,1,1
19884,0,0
19885,0,0
19886,3,3
19887,1,1
19888,1,1
19889,89,89
19890,89,89
19891,5,5
19892,3,3
19893,3,3
19894,3,3
19895,3,3
19896,3,3
19897,1,1
19898,12,12
19899,0,0
19900,1,1
19901,1,1
19902,0,0
19903,1,1
19904,1,1
19905,6,6
19906,2,2
19907,1,1
19908,0,0
19909,1,1
19910,1,1
19911,1,1
19912,3,3
19913,0,0
19914,0,0
19915,1,1
19916,0,0
19917,1,1
19918,0,0
19919,2,2
19920,1,1
19921,0,0
19922,1,1
19923,0,0
19924,1,1
19925,1,1
19926,0,0
19927,6,6
19928,1,1
19929,0,0
19930,6,6
19931,6,6
19932,1,1
19933,1,1
19934,3,3
19935,6,6
19936,2,2
19937,2,2
19938,2,2
19939,2,2
19940,1,1
19941,1,1
19942,1,1
19943,2,2
19944,1,1
19945,0,0
19946,1,1
19947,1,1
19948,1,1
19949,2,2
19950,1,1
19951,1,1
19952,151,151
19953,1,1
19954,151,151
19955,2,2
19956,5,5
19957,93,93
19958,0,0
19959,2,2
19960,9,9
19961,1,1
19962,1,1
19963,1,1
19964,1,1
19965,1,1
19966,1,1
19967,2,2
19968,1,1
19969,2,2
19970,5,5
19971,6,6
19972,0,0
19973,0,0
19974,2,2
19975,2,2
19976,2,2
19977,10,10
19978,1,1
19979,1,1
19980,1,1
19981,1,1
19982,3,3
19983,0,0
19984,3,3
19985,1,1
19986,1,1
19987,1,1
19988,1,1
19989,1,1
19990,1,1
19991,1,1
19992,1,1
19993,1,1
19994,1,1
19995,2,2
19996,1,1
19997,1,1
19998,2,2
19999,1,1
20000,2,2
20001,3,3
20002,1,1
20003,0,0
20004,1,1
20005,2,2
20006,1,1
20007,1,1
20008,1,1
20009,1,1
20010,151,151
20011,1,1
20012,1,1
20013,1,1
20014,1,1
20015,1,1
20016,1,1
20017,5,5
20018,4,4
20019,2,2
20020,2,2
20021,1,1
20022,1,1
20023,1,1
20024,1,1
20025,2,2
20026,4,4
20027,0,0
20028,2,2
20029,4,4
20030,1,1
20031,3,3
20032,1,1
20033,2,2
20034,1,1
20035,0,0
20036,3,3
20037,1,1
20038,1,1
20039,2,2
20040,1,1
20041,3,3
20042,1,1
20043,2,2
20044,1,1
20045,2,2
20046,1,1
20047,1,1
20048,0,0
20049,2,2
20050,1,1
20051,1,1
20052,0,0
20053,3,3
20054,1,1
20055,4,4
20056,1,1
20057,4,4
20058,1,1
20059,1,1
20060,1,1
20061,1,1
20062,0,0
20063,2,2
20064,0,0
20065,4,4
20066,2,2
20067,1,1
20068,2,2
20069,1,1
20070,0,0
20071,0,0
20072,0,0
20073,6,6
20074,1,1
20075,6,6
20076,6,6
20077,2,2
20078,1,1
20079,1,1
20080,3,3
20081,1,1
20082,2,2
20083,1,1
20084,1,1
20085,1,1
20086,1,1
20087,1,1
20088,1,1
20089,7,7
20090,2,2
20091,3,3
20092,1,1
20093,1,1
20094,1,1
20095,3,3
20096,3,3
20097,1,1
20098,0,0
20099,58,58
20100,0,0
20101,1,1
20102,3,3
20103,0,0
20104,1,1
20105,3,3
20106,1,1
20107,1,1
20108,3,3
20109,2,2
20110,2,2
20111,3,3
20112,3,3
20113,0,0
20114,1,1
20115,1,1
20116,5,5
20117,2,2
20118,0,0
20119,2,2
20120,151,151
20121,16,16
20122,1,1
20123,1,1
20124,2,2
20125,2,2
20126,1,1
20127,1,1
20128,93,93
20129,1,1
20130,1,1
20131,1,1
20132,4,4
20133,5,5
20134,2,2
20135,3,3
20136,2,2
20137,2,2
20138,3,3
20139,0,0
20140,10,10
20141,1,1
20142,2,2
20143,1,1
20144,4,4
20145,1,1
20146,0,0
20147,3,3
20148,2,2
20149,9,9
20150,20,20
20151,2,2
20152,11,11
20153,1,1
20154,2,2
20155,1,1
20156,1,1
20157,1,1
20158,1,1
20159,1,1
20160,26,26
20161,2,2
20162,1,1
20163,1,1
20164,2,2
20165,11,11
20166,0,0
20167,3,3
20168,2,2
20169,1,1
20170,2,2
20171,0,0
20172,2,2
20173,1,1
20174,1,1
20175,4,4
20176,0,0
20177,6,6
20178,2,2
20179,4,4
20180,1,1
20181,6,6
20182,4,4
20183,1,1
20184,4,4
20185,1,1
20186,1,1
20187,2,2
20188,1,1
20189,1,1
20190,0,0
20191,3,3
20192,4,4
20193,1,1
20194,3,3
20195,3,3
20196,7,7
20197,7,7
20198,1,1
20199,58,58
20200,1,1
20201,1,1
20202,1,1
20203,1,1
20204,1,1
20205,3,3
20206,6,6
20207,1,1
20208,3,3
20209,3,3
20210,1,1
20211,7,7
20212,1,1
20213,0,0
20214,0,0
20215,3,3
20216,3,3
20217,1,1
20218,3,3
20219,1,1
20220,1,1
20221,6,6
20222,0,0
20223,1,1
20224,2,2
20225,14,14
20226,3,3
20227,1,1
20228,1,1
20229,3,3
20230,2,2
20231,2,2
20232,0,0
20233,1,1
20234,0,0
20235,2,2
20236,0,0
20237,2,2
20238,1,1
20239,1,1
20240,3,3
20241,1,1
20242,0,0
20243,3,3
20244,2,2
20245,3,3
20246,1,1
20247,0,0
20248,2,2
20249,1,1
20250,2,2
20251,0,0
20252,3,3
20253,0,0
20254,2,2
20255,9,9
20256,1,1
20257,1,1
20258,4,4
20259,1,1
20260,0,0
20261,0,0
20262,267,267
20263,0,0
20264,0,0
20265,46,46
20266,0,0
20267,1,1
20268,1,1
20269,1,1
20270,1,1
20271,6,6
20272,1,1
20273,1,1
20274,0,0
20275,1,1
20276,1,1
20277,1,1
20278,135,135
20279,1,1
20280,3,3
20281,1,1
20282,58,58
20283,2,2
20284,11,11
20285,1,1
20286,1,1
20287,3,3
20288,3,3
20289,1,1
20290,1,1
20291,151,151
20292,1,1
20293,3,3
20294,0,0
20295,5,5
20296,5,5
20297,11,11
20298,1,1
20299,2,2
20300,0,0
20301,4,4
20302,1,1
20303,1,1
20304,58,58
20305,1,1
20306,1,1
20307,2,2
20308,3,3
20309,1,1
20310,1,1
20311,1,1
20312,1,1
20313,0,0
20314,2,2
20315,1,1
20316,0,0
20317,1,1
20318,1,1
20319,8,8
20320,3,3
20321,0,0
20322,1,1
20323,12,12
20324,11,11
20325,1,1
20326,7,7
20327,13,13
20328,13,13
20329,13,13
20330,13,13
20331,13,13
20332,1,1
20333,0,0
20334,3,3
20335,1,1
20336,1,1
20337,30,30
20338,1,1
20339,3,3
20340,13,13
20341,13,13
20342,3,3
20343,1,1
20344,1,1
20345,1,1
20346,1,1
20347,2,2
20348,13,13
20349,1,1
20350,1,1
20351,2,2
20352,6,6
20353,1,1
20354,2,2
20355,0,0
20356,1,1
20357,2,2
20358,4,4
20359,0,0
20360,27,27
20361,1,1
20362,1,1
20363,1,1
20364,1,1
20365,1,1
20366,0,0
20367,0,0
20368,1,1
20369,2,2
20370,10,10
20371,7,7
20372,5,5
20373,10,10
20374,10,10
20375,93,93
20376,2,2
20377,1,1
20378,2,2
20379,1,1
20380,1,1
20381,2,2
20382,2,2
20383,0,0
20384,1,1
20385,0,0
20386,1,1
20387,1,1
20388,0,0
20389,1,1
20390,0,0
20391,0,0
20392,0,0
20393,1,1
20394,2,2
20395,1,1
20396,0,0
20397,1,1
20398,1,1
20399,1,1
20400,1,1
20401,0,0
20402,1,1
20403,1,1
20404,0,0
20405,0,0
20406,0,0
20407,1,1
20408,6,6
20409,5,5
20410,0,0
20411,4,4
20412,5,5
20413,1,1
20414,1,1
20415,5,5
20416,46,46
20417,267,267
20418,1,1
20419,0,0
20420,1,1
20421,1,1
20422,267,267
20423,0,0
20424,2,2
20425,1,1
20426,1,1
20427,39,39
20428,5,5
20429,1,1
20430,7,7
20431,46,46
20432,0,0
20433,0,0
20434,11,11
20435,58,58
20436,1,1
20437,2,2
20438,1,1
20439,1,1
20440,43,43
20441,1,1
20442,2,2
20443,1,1
20444,1,1
20445,3,3
20446,1,1
20447,1,1
20448,1,1
20449,2,2
20450,3,3
20451,0,0
20452,1,1
20453,4,4
20454,1,1
20455,1,1
20456,1,1
20457,0,0
20458,2,2
20459,1,1
20460,11,11
20461,3,3
20462,7,7
20463,1,1
20464,7,7
20465,8,8
20466,86,86
20467,1,1
20468,2,2
20469,1,1
20470,7,7
20471,7,7
20472,8,8
20473,7,7
20474,7,7
20475,26,26
20476,8,8
20477,8,8
20478,8,8
20479,1,1
20480,1,1
20481,2,2
20482,1,1
20483,1,1
20484,2,2
20485,8,8
20486,8,8
20487,8,8
20488,6,6
20489,16,16
20490,16,16
20491,16,16
20492,16,16
20493,16,16
20494,16,16
20495,16,16
20496,1,1
20497,4,4
20498,1,1
20499,2,2
20500,1,1
20501,1,1
20502,16,16
20503,16,16
20504,16,16
20505,16,16
20506,16,16
20507,16,16
20508,16,16
20509,16,16
20510,16,16
20511,16,16
20512,0,0
20513,16,16
20514,0,0
20515,2,2
20516,4,4
20517,8,8
20518,1,1
20519,0,0
20520,1,1
20521,3,3
20522,10,10
20523,0,0
20524,2,2
20525,10,10
20526,1,1
20527,1,1
20528,2,2
20529,1,1
20530,1,1
20531,1,1
20532,1,1
20533,2,2
20534,4,4
20535,36,36
20536,10,10
20537,4,4
20538,1,1
20539,2,2
20540,1,1
20541,52,52
20542,52,52
20543,1,1
20544,1,1
20545,1,1
20546,2,2
20547,1,1
20548,1,1
20549,1,1
20550,1,1
20551,14,14
20552,14,14
20553,1,1
20554,2,2
20555,0,0
20556,6,6
20557,0,0
20558,1,1
20559,1,1
20560,1,1
20561,5,5
20562,52,52
20563,1,1
20564,13,13
20565,52,52
20566,1,1
20567,0,0
20568,7,7
20569,0,0
20570,14,14
20571,1,1
20572,91,91
20573,10,10
20574,10,10
20575,1,1
20576,6,6
20577,5,5
20578,1,1
20579,0,0
20580,0,0
20581,0,0
20582,1,1
20583,1,1
20584,1,1
20585,17,17
20586,1,1
20587,1,1
20588,5,5
20589,10,10
20590,7,7
20591,10,10
20592,10,10
20593,1,1
20594,5,5
20595,2,2
20596,1,1
20597,10,10
20598,4,4
20599,4,4
20600,1,1
20601,2,2
20602,55,55
20603,0,0
20604,2,2
20605,26,26
20606,2,2
20607,2,2
20608,2,2
20609,2,2
20610,4,4
20611,2,2
20612,2,2
20613,2,2
20614,7,7
20615,3,3
20616,1,1
20617,2,2
20618,0,0
20619,3,3
20620,1,1
20621,2,2
20622,7,7
20623,7,7
20624,1,1
20625,1,1
20626,2,2
20627,1,1
20628,4,4
20629,1,1
20630,2,2
20631,10,10
20632,2,2
20633,2,2
20634,1,1
20635,0,0
20636,1,1
20637,1,1
20638,2,2
20639,2,2
20640,4,4
20641,0,0
20642,4,4
20643,151,151
20644,1,1
20645,3,3
20646,2,2
20647,2,2
20648,1,1
20649,1,1
20650,7,7
20651,0,0
20652,1,1
20653,1,1
20654,1,1
20655,3,3
20656,3,3
20657,3,3
20658,2,2
20659,1,1
20660,3,3
20661,3,3
20662,3,3
20663,23,23
20664,23,23
20665,3,3
20666,0,0
20667,2,2
20668,3,3
20669,15,15
20670,11,11
20671,11,11
20672,2,2
20673,2,2
20674,2,2
20675,1,1
20676,2,2
20677,1,1
20678,1,1
20679,9,9
20680,2,2
20681,2,2
20682,7,7
20683,7,7
20684,7,7
20685,1,1
20686,4,4
20687,1,1
20688,3,3
20689,1,1
20690,0,0
20691,2,2
20692,0,0
20693,0,0
20694,0,0
20695,1,1
20696,36,36
20697,0,0
20698,0,0
20699,0,0
20700,2,2
20701,9,9
20702,19,19
20703,2,2
20704,0,0
20705,1,1
20706,27,27
20707,1,1
20708,0,0
20709,1,1
20710,10,10
20711,2,2
20712,2,2
20713,2,2
20714,0,0
20715,0,0
20716,3,3
20717,1,1
20718,3,3
20719,0,0
20720,1,1
20721,0,0
20722,0,0
20723,0,0
20724,0,0
20725,0,0
20726,2,2
20727,16,16
20728,2,2
20729,1,1
20730,1,1
20731,1,1
20732,46,46
20733,135,135
20734,46,46
20735,151,151
20736,0,0
20737,1,1
20738,151,151
20739,267,267
20740,1,1
20741,2,2
20742,1,1
20743,36,36
20744,1,1
20745,0,0
20746,1,1
20747,2,2
20748,2,2
20749,2,2
20750,0,0
20751,48,48
20752,1,1
20753,48,48
20754,48,48
20755,0,0
20756,48,48
20757,48,48
20758,151,151
20759,9,9
20760,3,3
20761,0,0
20762,7,7
20763,7,7
20764,46,46
20765,7,7
20766,7,7
20767,0,0
20768,7,7
20769,7,7
20770,11,11
20771,1,1
20772,2,2
20773,46,46
20774,11,11
20775,1,1
20776,0,0
20777,1,1
20778,7,7
20779,1,1
20780,13,13
20781,0,0
20782,0,0
20783,0,0
20784,1,1
20785,3,3
20786,1,1
20787,2,2
20788,3,3
20789,1,1
20790,0,0
20791,0,0
20792,2,2
20793,1,1
20794,1,1
20795,1,1
20796,1,1
20797,2,2
20798,3,3
20799,1,1
20800,1,1
20801,0,0
20802,1,1
20803,1,1
20804,5,5
20805,5,5
20806,1,1
20807,3,3
20808,3,3
20809,1,1
20810,2,2
20811,1,1
20812,1,1
20813,1,1
20814,58,58
20815,3,3
20816,11,11
20817,2,2
20818,5,5
20819,135,135
20820,151,151
20821,0,0
20822,1,1
20823,1,1
20824,1,1
20825,2,2
20826,2,2
20827,52,52
20828,52,52
20829,2,2
20830,1,1
20831,1,1
20832,3,3
20833,3,3
20834,3,3
20835,0,0
20836,1,1
20837,2,2
20838,1,1
20839,9,9
20840,1,1
20841,7,7
20842,3,3
20843,2,2
20844,1,1
20845,93,93
20846,2,2
20847,2,2
20848,62,62
20849,0,0
20850,3,3
20851,0,0
20852,1,1
20853,0,0
20854,0,0
20855,1,1
20856,1,1
20857,2,2
20858,3,3
20859,1,1
20860,5,5
20861,1,1
20862,5,5
20863,5,5
20864,5,5
20865,0,0
20866,7,7
20867,0,0
20868,1,1
20869,1,1
20870,1,1
20871,2,2
20872,2,2
20873,2,2
20874,2,2
20875,2,2
20876,2,2
20877,2,2
20878,2,2
20879,2,2
20880,1,1
20881,27,27
20882,0,0
20883,1,1
20884,1,1
20885,2,2
20886,3,3
20887,3,3
20888,12,12
20889,55,55
20890,4,4
20891,1,1
20892,1,1
20893,0,0
20894,0,0
20895,52,52
20896,1,1
20897,135,135
20898,5,5
20899,2,2
20900,93,93
20901,2,2
20902,0,0
20903,0,0
20904,1,1
20905,1,1
20906,5,5
20907,2,2
20908,3,3
20909,89,89
20910,86,86
20911,1,1
20912,1,1
20913,2,2
20914,3,3
20915,0,0
20916,3,3
20917,0,0
20918,2,2
20919,0,0
20920,7,7
20921,86,86
20922,0,0
20923,0,0
20924,267,267
20925,36,36
20926,1,1
20927,3,3
20928,0,0
20929,3,3
20930,10,10
20931,8,8
20932,36,36
20933,3,3
20934,0,0
20935,2,2
20936,2,2
20937,1,1
20938,89,89
20939,1,1
20940,1,1
20941,0,0
20942,2,2
20943,44,44
20944,1,1
20945,2,2
20946,1,1
20947,1,1
20948,1,1
20949,4,4
20950,2,2
20951,1,1
20952,3,3
20953,1,1
20954,3,3
20955,1,1
20956,3,3
20957,4,4
20958,7,7
20959,4,4
20960,1,1
20961,2,2
20962,1,1
20963,0,0
20964,5,5
20965,2,2
20966,1,1
20967,0,0
20968,1,1
20969,86,86
20970,1,1
20971,0,0
20972,2,2
20973,1,1
20974,1,1
20975,0,0
20976,0,0
20977,5,5
20978,3,3
20979,1,1
20980,0,0
20981,0,0
20982,1,1
20983,1,1
20984,2,2
20985,1,1
20986,2,2
20987,112,112
20988,0,0
20989,1,1
20990,2,2
20991,5,5
20992,2,2
20993,8,8
20994,2,2
20995,2,2
20996,2,2
20997,1,1
20998,1,1
20999,55,55
21000,0,0
21001,10,10
21002,0,0
21003,6,6
21004,3,3
21005,2,2
21006,0,0
21007,0,0
21008,0,0
21009,29,29
21010,1,1
21011,1,1
21012,1,1
21013,1,1
21014,2,2
21015,3,3
21016,1,1
21017,0,0
21018,1,1
21019,4,4
21020,6,6
21021,6,6
21022,11,11
21023,0,0
21024,1,1
21025,2,2
21026,2,2
21027,1,1
21028,2,2
21029,11,11
21030,1,1
21031,1,1
21032,89,89
21033,1,1
21034,2,2
21035,3,3
21036,4,4
21037,4,4
21038,0,0
21039,1,1
21040,4,4
21041,8,8
21042,91,91
21043,0,0
21044,1,1
21045,0,0
21046,19,19
21047,19,19
21048,1,1
21049,1,1
21050,8,8
21051,8,8
21052,8,8
21053,8,8
21054,8,8
21055,1,1
21056,3,3
21057,1,1
21058,5,5
21059,3,3
21060,1,1
21061,48,48
21062,48,48
21063,1,1
21064,89,89
21065,0,0
21066,1,1
21067,3,3
21068,10,10
21069,0,0
21070,1,1
21071,3,3
21072,1,1
21073,1,1
21074,10,10
21075,3,3
21076,1,1
21077,4,4
21078,1,1
21079,1,1
21080,1,1
21081,2,2
21082,1,1
21083,0,0
21084,3,3
21085,4,4
21086,4,4
21087,4,4
21088,0,0
21089,0,0
21090,1,1
21091,267,267
21092,2,2
21093,2,2
21094,1,1
21095,0,0
21096,0,0
21097,1,1
21098,23,23
21099,1,1
21100,1,1
21101,2,2
21102,3,3
21103,1,1
21104,1,1
21105,135,135
21106,3,3
21107,4,4
21108,31,31
21109,2,2
21110,4,4
21111,1,1
21112,2,2
21113,29,29
21114,1,1
21115,1,1
21116,1,1
21117,2,2
21118,3,3
21119,8,8
21120,1,1
21121,1,1
21122,2,2
21123,2,2
21124,1,1
21125,3,3
21126,0,0
21127,1,1
21128,1,1
21129,1,1
21130,1,1
21131,1,1
21132,2,2
21133,0,0
21134,1,1
21135,0,0
21136,1,1
21137,1,1
21138,3,3
21139,3,3
21140,1,1
21141,4,4
21142,5,5
21143,1,1
21144,1,1
21145,0,0
21146,1,1
21147,1,1
21148,1,1
21149,1,1
21150,3,3
21151,1,1
21152,1,1
21153,2,2
21154,4,4
21155,2,2
21156,5,5
21157,1,1
21158,0,0
21159,3,3
21160,0,0
21161,3,3
21162,3,3
21163,24,24
21164,1,1
21165,2,2
21166,3,3
21167,2,2
21168,5,5
21169,1,1
21170,0,0
21171,5,5
21172,1,1
21173,1,1
21174,0,0
21175,4,4
21176,1,1
21177,55,55
21178,1,1
21179,1,1
21180,4,4
21181,1,1
21182,5,5
21183,3,3
21184,1,1
21185,1,1
21186,26,26
21187,0,0
21188,3,3
21189,3,3
21190,0,0
21191,1,1
21192,3,3
21193,0,0
21194,0,0
21195,3,3
21196,3,3
21197,1,1
21198,1,1
21199,0,0
21200,2,2
21201,3,3
21202,0,0
21203,1,1
21204,1,1
21205,1,1
21206,0,0
21207,3,3
21208,1,1
21209,7,7
21210,1,1
21211,1,1
21212,0,0
21213,2,2
21214,6,6
21215,1,1
21216,1,1
21217,1,1
21218,1,1
21219,22,22
21220,26,26
21221,93,93
21222,0,0
21223,4,4
21224,1,1
21225,1,1
21226,1,1
21227,0,0
21228,267,267
21229,5,5
21230,0,0
21231,0,0
21232,0,0
21233,1,1
21234,1,1
21235,4,4
21236,1,1
21237,7,7
21238,1,1
21239,1,1
21240,0,0
21241,0,0
21242,3,3
21243,3,3
21244,1,1
21245,1,1
21246,1,1
21247,1,1
21248,267,267
21249,1,1
21250,4,4
21251,1,1
21252,1,1
21253,3,3
21254,0,0
21255,0,0
21256,0,0
21257,1,1
21258,0,0
21259,0,0
21260,0,0
21261,0,0
21262,267,267
21263,1,1
21264,6,6
21265,1,1
21266,1,1
21267,1,1
21268,9,9
21269,2,2
21270,1,1
21271,26,26
21272,20,20
21273,15,15
21274,1,1
21275,1,1
21276,3,3
21277,1,1
21278,1,1
21279,4,4
21280,2,2
21281,4,4
21282,1,1
21283,4,4
21284,1,1
21285,112,112
21286,2,2
21287,2,2
21288,20,20
21289,4,4
21290,1,1
21291,1,1
21292,1,1
21293,4,4
21294,4,4
21295,1,1
21296,1,1
21297,0,0
21298,20,20
21299,20,20
21300,4,4
21301,1,1
21302,4,4
21303,7,7
21304,0,0
21305,1,1
21306,1,1
21307,1,1
21308,0,0
21309,1,1
21310,1,1
21311,1,1
21312,1,1
21313,1,1
21314,8,8
21315,1,1
21316,3,3
21317,3,3
21318,1,1
21319,3,3
21320,1,1
21321,3,3
21322,9,9
21323,7,7
21324,3,3
21325,1,1
21326,5,5
21327,1,1
21328,1,1
21329,2,2
21330,0,0
21331,1,1
21332,11,11
21333,2,2
21334,2,2
21335,1,1
21336,1,1
21337,3,3
21338,2,2
21339,15,15
21340,0,0
21341,0,0
21342,1,1
21343,1,1
21344,0,0
21345,1,1
21346,3,3
21347,2,2
21348,1,1
21349,3,3
21350,1,1
21351,2,2
21352,2,2
21353,9,9
21354,0,0
21355,1,1
21356,2,2
21357,3,3
21358,8,8
21359,2,2
21360,62,62
21361,2,2
21362,52,52
21363,2,2
21364,29,29
21365,29,29
21366,2,2
21367,2,2
21368,3,3
21369,4,4
21370,0,0
21371,3,3
21372,1,1
21373,1,1
21374,1,1
21375,6,6
21376,0,0
21377,1,1
21378,2,2
21379,26,26
21380,2,2
21381,0,0
21382,4,4
21383,1,1
21384,0,0
21385,1,1
21386,2,2
21387,0,0
21388,9,9
21389,0,0
21390,0,0
21391,3,3
21392,1,1
21393,5,5
21394,4,4
21395,0,0
21396,2,2
21397,1,1
21398,2,2
21399,22,22
21400,5,5
21401,1,1
21402,2,2
21403,1,1
21404,1,1
21405,2,2
21406,1,1
21407,6,6
21408,6,6
21409,6,6
21410,6,6
21411,0,0
21412,6,6
21413,2,2
21414,4,4
21415,1,1
21416,1,1
21417,3,3
21418,1,1
21419,4,4
21420,3,3
21421,0,0
21422,1,1
21423,1,1
21424,3,3
21425,0,0
21426,1,1
21427,0,0
21428,0,0
21429,0,0
21430,5,5
21431,0,0
21432,0,0
21433,1,1
21434,62,62
21435,1,1
21436,10,10
21437,2,2
21438,62,62
21439,5,5
21440,0,0
21441,0,0
21442,0,0
21443,0,0
21444,2,2
21445,1,1
21446,1,1
21447,1,1
21448,4,4
21449,2,2
21450,2,2
21451,1,1
21452,2,2
21453,93,93
21454,4,4
21455,1,1
21456,1,1
21457,5,5
21458,2,2
21459,5,5
21460,3,3
21461,93,93
21462,151,151
21463,3,3
21464,3,3
21465,3,3
21466,3,3
21467,5,5
21468,1,1
21469,1,1
21470,2,2
21471,0,0
21472,4,4
21473,2,2
21474,3,3
21475,1,1
21476,1,1
21477,0,0
21478,1,1
21479,2,2
21480,1,1
21481,2,2
21482,3,3
21483,4,4
21484,2,2
21485,1,1
21486,5,5
21487,0,0
21488,0,0
21489,2,2
21490,1,1
21491,0,0
21492,1,1
21493,1,1
21494,2,2
21495,2,2
21496,2,2
21497,1,1
21498,2,2
21499,3,3
21500,1,1
21501,3,3
21502,1,1
21503,1,1
21504,1,1
21505,6,6
21506,4,4
21507,3,3
21508,1,1
21509,2,2
21510,1,1
21511,1,1
21512,1,1
21513,1,1
21514,0,0
21515,15,15
21516,15,15
21517,1,1
21518,1,1
21519,1,1
21520,1,1
21521,2,2
21522,3,3
21523,1,1
21524,0,0
21525,6,6
21526,6,6
21527,3,3
21528,4,4
21529,1,1
21530,36,36
21531,1,1
21532,0,0
21533,36,36
21534,8,8
21535,1,1
21536,15,15
21537,1,1
21538,6,6
21539,6,6
21540,1,1
21541,6,6
21542,5,5
21543,6,6
21544,2,2
21545,4,4
21546,1,1
21547,4,4
21548,1,1
21549,3,3
21550,0,0
21551,1,1
21552,15,15
21553,15,15
21554,4,4
21555,15,15
21556,4,4
21557,15,15
21558,1,1
21559,3,3
21560,267,267
21561,5,5
21562,36,36
21563,2,2
21564,36,36
21565,1,1
21566,2,2
21567,1,1
21568,1,1
21569,2,2
21570,36,36
21571,0,0
21572,0,0
21573,1,1
21574,1,1
21575,2,2
21576,2,2
21577,2,2
21578,2,2
21579,3,3
21580,0,0
21581,1,1
21582,22,22
21583,3,3
21584,22,22
21585,3,3
21586,0,0
21587,3,3
21588,1,1
21589,0,0
21590,1,1
21591,1,1
21592,2,2
21593,9,9
21594,1,1
21595,10,10
21596,3,3
21597,0,0
21598,1,1
21599,0,0
21600,36,36
21601,1,1
21602,1,1
21603,1,1
21604,1,1
21605,2,2
21606,2,2
21607,1,1
21608,1,1
21609,3,3
21610,11,11
21611,2,2
21612,4,4
21613,4,4
21614,4,4
21615,4,4
21616,1,1
21617,36,36
21618,1,1
21619,1,1
21620,3,3
21621,1,1
21622,1,1
21623,36,36
21624,4,4
21625,8,8
21626,1,1
